year,city,state,lat,long,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum
1990,Fort Worth,Texas,32.7554883,-97.3307658,447619,7826,130,432,2801,4463
1990,Fresno,California,36.7468422,-119.7725868,354202,4399,66,258,1592,2483
1990,Honolulu,Hawaii,21.3069444,-157.8583333,836231,2412,34,278,889,1211
1990,Houston,Texas,29.7604267,-95.3698028,1630553,22637,568,1335,12921,7813
1990,Indianapolis,Indiana,39.768403,-86.158068,483549,6224,58,541,1642,3983
1990,Jacksonville,Florida,30.3321838,-81.655651,636680,11654,176,704,3963,6811
1990,Kansas City,Missouri,39.0997265,-94.5785667,434711,11087,121,517,4492,5957
1990,Las Vegas,Nevada,36.1699412,-115.1398296,616243,4510,79,371,2229,1831
1990,Long Beach,California,33.7700504,-118.1937395,429433,8403,106,298,4193,3806
1990,Los Angeles,California,34.0522342,-118.2436849,3485398,83809,983,2014,36098,44714
1990,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1990,Memphis,Tennessee,35.1495343,-90.0489801,610337,9082,195,831,4152,3904
1990,Mesa,Arizona,33.4151843,-111.8314724,288091,1724,9,95,275,1345
1990,Miami,Florida,25.7616798,-80.1917902,358548,15607,129,299,8172,7007
1990,Milwaukee,Wisconsin,43.0389025,-87.9064736,628100,6282,155,495,4146,1486
1990,Minneapolis,Minnesota,44.977753,-93.2650108,368383,4695,55,615,2558,1467
1990,Nashville,Tennessee,36.1626638,-86.7816016,499565,6886,67,553,2164,4102
1990,New Orleans,Louisiana,29.9510658,-90.0715323,496938,11227,304,361,6048,4514
1990,New York,New York,40.7127837,-74.0059413,7322564,174542,2245,3126,100280,68891
1990,Newark,New Jersey,40.735657,-74.1723667,275221,10684,112,326,6021,4225
1990,Oakland,California,37.8043637,-122.2711137,372242,5845,146,517,3230,1952
1990,Oklahoma City,Oklahoma,35.4675602,-97.5164276,444719,4813,68,422,1398,2925
1990,Omaha,Nebraska,41.2523634,-95.9979883,335795,3140,12,217,604,2307
1990,Orlando,Florida,28.5383355,-81.3792365,164693,4109,30,181,1449,2449
1990,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1585577,21387,503,734,12806,7344
1990,Phoenix,Arizona,33.4483771,-112.0740373,983403,10665,128,512,3383,6642
1990,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,369879,5017,35,302,2319,2361
1990,Portland,Oregon,45.5230622,-122.6764816,437319,7836,33,424,2541,4838
1990,Raleigh,North Carolina,35.7795897,-78.6381787,207951,1179,24,96,388,671
1990,Sacramento,California,38.5815719,-121.4943996,369365,3978,43,211,1790,1934
1990,Salt Lake City,Utah,40.7607793,-111.8910474,159936,1355,25,167,539,624
1990,San Antonio,Texas,29.4241219,-98.4936282,935933,5730,208,430,2864,2228
1990,San Diego,California,32.715738,-117.1610838,1110549,12047,135,439,4331,7142
1990,San Francisco,California,37.7749295,-122.4194155,723959,12388,101,419,7053,4815
1990,San Jose,California,37.3382082,-121.8863286,782248,4698,35,416,1034,3213
1990,Seattle,Washington,47.6062095,-122.3320708,516259,7780,53,481,2695,4551
1990,St. Louis,Missouri,38.6270025,-90.1994042,396685,13682,177,331,4708,8466
1990,Tampa,Florida,27.950575,-82.4571776,280015,9314,62,366,3163,5723
1990,Tucson,Arizona,32.2217429,-110.926479,405390,3680,30,290,902,2458
1990,Tulsa,Oklahoma,36.1539816,-95.992775,367302,4898,57,382,1539,2920
1990,Virginia Beach,Virginia,36.8529263,-75.977985,393069,902,16,149,424,313
1990,Washington,District of Columbia,38.9071923,-77.0368707,606900,14919,472,303,7365,6779
1990,Wichita,Kansas,37.688889,-97.336111,304011,2189,18,321,1079,771
1991,Albuquerque,New Mexico,35.0853336,-106.6055534,393148,5591,51,261,1307,3972
1991,Arlington,Texas,32.735687,-97.1080656,267306,2108,26,166,700,1216
1991,Atlanta,Georgia,33.7489954,-84.3879824,403085,16327,205,676,6479,8967
1991,Aurora,Colorado,39.7294319,-104.8319195,227670,3746,11,184,564,2987
1991,Aurora,Illinois,41.7605849,-88.3200715,227670,3746,11,184,564,2987
1991,Austin,Texas,30.267153,-97.7430608,475558,2968,49,276,1555,1088
1991,Baltimore,Maryland,39.2903848,-76.6121893,748099,19032,304,701,10770,7257
1991,Boston,Massachusetts,42.3600825,-71.0588801,572454,11829,113,486,4784,6446
1991,Buffalo,New York,42.8864468,-78.8783689,329353,6042,50,319,2705,2968
1991,Chicago,Illinois,41.8781136,-87.6297982,2811478,90520,925,3575,43783,42237
1991,Cincinnati,Ohio,39.1031182,-84.5120196,367123,5794,54,478,2315,2947
1991,Cleveland,Ohio,41.49932,-81.6943605,509898,9341,175,913,5132,3121
1991,Columbus,Georgia,32.4609764,-84.9877094,638533,7221,138,650,3747,2686
1991,Columbus,Ohio,39.9611755,-82.9987942,638533,7221,138,650,3747,2686
1991,Dallas,Texas,32.7766642,-96.7969879,1028362,26411,500,1208,11254,13449
1991,Denver,Colorado,39.7392358,-104.990251,479468,5034,88,427,1635,2884
1991,Detroit,Michigan,42.331427,-83.0457538,1036246,28262,615,1427,13569,12651
1991,El Paso,Texas,31.7775757,-106.4424559,526339,5616,49,265,1484,3818
1991,Fort Worth,Texas,32.7554883,-97.3307658,457171,8914,195,442,3426,4851
1991,Fresno,California,36.7468422,-119.7725868,361580,4608,52,282,2182,2092
1991,Honolulu,Hawaii,21.3069444,-157.8583333,856432,2058,29,275,860,894
1991,Houston,Texas,29.7604267,-95.3698028,1665756,26651,608,1213,13883,10947
1991,Indianapolis,Indiana,39.768403,-86.158068,489392,7072,95,561,2001,4415
1991,Jacksonville,Florida,30.3321838,-81.655651,653515,10645,119,716,3846,5964
1991,Kansas City,Missouri,39.0997265,-94.5785667,438188,12413,135,477,4955,6846
1991,Las Vegas,Nevada,36.1699412,-115.1398296,656391,5661,103,433,3193,1932
1991,Long Beach,California,33.7700504,-118.1937395,438378,9209,94,284,4071,4760
1991,Los Angeles,California,34.0522342,-118.2436849,3558316,89875,1027,1966,39778,47104
1991,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1991,Memphis,Tennessee,35.1495343,-90.0489801,619981,8818,169,653,4504,3492
1991,Mesa,Arizona,33.4151843,-111.8314724,294754,2058,15,156,389,1498
1991,Miami,Florida,25.7616798,-80.1917902,367945,15420,125,236,8477,6582
1991,Milwaukee,Wisconsin,43.0389025,-87.9064736,636342,6228,163,502,4252,1311
1991,Minneapolis,Minnesota,44.977753,-93.2650108,373303,5889,64,744,2610,2471
1991,Nashville,Tennessee,36.1626638,-86.7816016,507328,7989,88,514,2648,4739
1991,New Orleans,Louisiana,29.9510658,-90.0715323,500791,10969,345,302,5969,4353
1991,New York,New York,40.7127837,-74.0059413,7350023,170390,2154,2892,98512,66832
1991,Newark,New Jersey,40.735657,-74.1723667,276510,9402,88,244,5201,3869
1991,Oakland,California,37.8043637,-122.2711137,379995,9484,149,460,3933,4942
1991,Oklahoma City,Oklahoma,35.4675602,-97.5164276,449025,5066,56,473,1499,3038
1991,Omaha,Nebraska,41.2523634,-95.9979883,338987,3242,35,207,634,2366
1991,Orlando,Florida,28.5383355,-81.3792365,169009,2011,10,81,759,1161
1991,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1596699,22451,440,904,13921,7186
1991,Phoenix,Arizona,33.4483771,-112.0740373,995895,11010,128,480,3448,6954
1991,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,372349,4294,36,300,2704,1254
1991,Portland,Oregon,45.5230622,-122.6764816,449671,8121,53,464,2723,4881
1991,Raleigh,North Carolina,35.7795897,-78.6381787,211350,1761,25,120,652,964
1991,Sacramento,California,38.5815719,-121.4943996,377058,4896,66,221,2280,2329
1991,Salt Lake City,Utah,40.7607793,-111.8910474,164313,1319,14,182,474,649
1991,San Antonio,Texas,29.4241219,-98.4936282,955905,7573,208,698,3778,2889
1991,San Diego,California,32.715738,-117.1610838,1133681,13830,167,472,5331,7860
1991,San Francisco,California,37.7749295,-122.4194155,739039,12160,95,400,7020,4645
1991,San Jose,California,37.3382082,-121.8863286,798542,5258,53,445,1328,3432
1991,Seattle,Washington,47.6062095,-122.3320708,532418,7221,43,398,2761,4019
1991,St. Louis,Missouri,38.6270025,-90.1994042,399858,14076,260,342,5294,8180
1991,Tampa,Florida,27.950575,-82.4571776,287354,10030,56,335,3010,6629
1991,Tucson,Arizona,32.2217429,-110.926479,414766,3896,24,332,889,2651
1991,Tulsa,Oklahoma,36.1539816,-95.992775,370735,4923,42,414,1469,2998
1991,Virginia Beach,Virginia,36.8529263,-75.977985,399334,1087,27,127,512,421
1991,Washington,District of Columbia,38.9071923,-77.0368707,598000,14665,482,214,7265,6704
1991,Wichita,Kansas,37.688889,-97.336111,306339,2672,24,284,1404,960
1992,Albuquerque,New Mexico,35.0853336,-106.6055534,401529,6168,42,294,1460,4372
1992,Arlington,Texas,32.735687,-97.1080656,272037,2056,16,146,725,1169
1992,Atlanta,Georgia,33.7489954,-84.3879824,410876,15856,198,627,5824,9207
1992,Aurora,Colorado,39.7294319,-104.8319195,233939,4064,16,182,672,3194
1992,Aurora,Illinois,41.7605849,-88.3200715,233939,4064,16,182,672,3194
1992,Austin,Texas,30.267153,-97.7430608,483975,2850,37,294,1450,1069
1992,Baltimore,Maryland,39.2903848,-76.6121893,755517,21799,335,749,12263,8452
1992,Boston,Massachusetts,42.3600825,-71.0588801,572822,11672,73,537,4765,6297
1992,Buffalo,New York,42.8864468,-78.8783689,330466,6367,76,346,2998,2947
1992,Chicago,Illinois,41.8781136,-87.6297982,2832901,84242,960,3754,38448,41080
1992,Cincinnati,Ohio,39.1031182,-84.5120196,369707,5793,49,486,2294,2964
1992,Cleveland,Ohio,41.49932,-81.6943605,513487,8532,157,854,4423,3098
1992,Columbus,Georgia,32.4609764,-84.9877094,643028,7029,113,684,3585,2647
1992,Columbus,Ohio,39.9611755,-82.9987942,643028,7029,113,684,3585,2647
1992,Dallas,Texas,32.7766642,-96.7969879,1046562,21682,387,1096,9532,10667
1992,Denver,Colorado,39.7392358,-104.990251,492672,5303,95,437,1804,2967
1992,Detroit,Michigan,42.331427,-83.0457538,1044128,26447,595,1225,12194,12433
1992,El Paso,Texas,31.7775757,-106.4424559,535655,5826,44,272,1610,3900
1992,Fort Worth,Texas,32.7554883,-97.3307658,465262,9392,153,525,3488,5226
1992,Fresno,California,36.7468422,-119.7725868,367376,5363,81,203,3094,1985
1992,Honolulu,Hawaii,21.3069444,-157.8583333,875297,2382,31,326,1013,1012
1992,Houston,Texas,29.7604267,-95.3698028,1695239,24837,465,1169,11130,12073
1992,Indianapolis,Indiana,39.768403,-86.158068,493928,6814,88,541,2157,4028
1992,Jacksonville,Florida,30.3321838,-81.655651,663899,11548,123,713,3614,7098
1992,Kansas City,Missouri,39.0997265,-94.5785667,441162,12594,150,564,4494,7386
1992,Las Vegas,Nevada,36.1699412,-115.1398296,678385,6027,99,393,3609,1926
1992,Long Beach,California,33.7700504,-118.1937395,445405,6925,104,218,3583,3020
1992,Los Angeles,California,34.0522342,-118.2436849,3615355,88919,1094,1872,39508,46445
1992,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1992,Memphis,Tennessee,35.1495343,-90.0489801,628865,9764,176,688,5341,3559
1992,Mesa,Arizona,33.4151843,-111.8314724,301200,2054,9,119,295,1631
1992,Miami,Florida,25.7616798,-80.1917902,373791,13945,128,272,7065,6480
1992,Milwaukee,Wisconsin,43.0389025,-87.9064736,643017,6332,146,523,4334,1329
1992,Minneapolis,Minnesota,44.977753,-93.2650108,377345,6199,60,600,3075,2464
1992,Nashville,Tennessee,36.1626638,-86.7816016,514771,8382,90,498,2668,5126
1992,New Orleans,Louisiana,29.9510658,-90.0715323,505008,10007,279,287,5341,4100
1992,New York,New York,40.7127837,-74.0059413,7375097,159578,1995,2815,91239,63529
1992,Newark,New Jersey,40.735657,-74.1723667,277544,9715,87,313,5389,3926
1992,Oakland,California,37.8043637,-122.2711137,386086,10140,165,418,4610,4947
1992,Oklahoma City,Oklahoma,35.4675602,-97.5164276,454255,6358,61,472,1836,3989
1992,Omaha,Nebraska,41.2523634,-95.9979883,341753,2207,11,166,400,1630
1992,Orlando,Florida,28.5383355,-81.3792365,171694,3232,13,140,808,2271
1992,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1603638,19103,425,817,11681,6180
1992,Phoenix,Arizona,33.4483771,-112.0740373,999900,10907,136,476,3140,7155
1992,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,373842,4495,44,221,2989,1241
1992,Portland,Oregon,45.5230622,-122.6764816,458132,8389,46,490,2686,5167
1992,Raleigh,North Carolina,35.7795897,-78.6381787,214674,2171,19,120,887,1145
1992,Sacramento,California,38.5815719,-121.4943996,383102,4674,45,237,2322,2070
1992,Salt Lake City,Utah,40.7607793,-111.8910474,168304,1317,14,187,470,646
1992,San Antonio,Texas,29.4241219,-98.4936282,972824,7131,219,616,3485,2811
1992,San Diego,California,32.715738,-117.1610838,1151853,14792,146,485,5321,8840
1992,San Francisco,California,37.7749295,-122.4194155,750885,13676,117,395,8278,4886
1992,San Jose,California,37.3382082,-121.8863286,811342,5427,43,448,1231,3705
1992,Seattle,Washington,47.6062095,-122.3320708,544940,7327,60,353,2577,4337
1992,St. Louis,Missouri,38.6270025,-90.1994042,402573,13247,231,349,4936,7731
1992,Tampa,Florida,27.950575,-82.4571776,291920,9864,49,303,2999,6513
1992,Tucson,Arizona,32.2217429,-110.926479,423836,4327,42,386,970,2929
1992,Tulsa,Oklahoma,36.1539816,-95.992775,375053,5008,33,368,1344,3263
1992,Virginia Beach,Virginia,36.8529263,-75.977985,405116,1155,23,153,612,367
1992,Washington,District of Columbia,38.9071923,-77.0368707,589000,16680,443,215,7456,8566
1992,Wichita,Kansas,37.688889,-97.336111,309955,2754,29,255,1340,1130
1993,Albuquerque,New Mexico,35.0853336,-106.6055534,407286,6696,50,259,1552,4835
1993,Arlington,Texas,32.735687,-97.1080656,281336,2259,7,146,710,1396
1993,Atlanta,Georgia,33.7489954,-84.3879824,402877,16281,203,492,6045,9541
1993,Aurora,Colorado,39.7294319,-104.8319195,246610,4457,19,166,740,3532
1993,Aurora,Illinois,41.7605849,-88.3200715,246610,4457,19,166,740,3532
1993,Austin,Texas,30.267153,-97.7430608,502018,3011,37,271,1555,1148
1993,Baltimore,Maryland,39.2903848,-76.6121893,732968,21945,353,668,12376,8548
1993,Boston,Massachusetts,42.3600825,-71.0588801,553870,10843,98,480,4081,6184
1993,Buffalo,New York,42.8864468,-78.8783689,324855,6041,76,295,2898,2772
1993,Chicago,Illinois,41.8781136,-87.6297982,2788996,79183,862,3379,35189,39753
1993,Cincinnati,Ohio,39.1031182,-84.5120196,366591,5621,39,449,2327,2806
1993,Cleveland,Ohio,41.49932,-81.6943605,505730,8310,167,834,4297,3012
1993,Columbus,Georgia,32.4609764,-84.9877094,646933,7146,105,658,3887,2496
1993,Columbus,Ohio,39.9611755,-82.9987942,646933,7146,105,658,3887,2496
1993,Dallas,Texas,32.7766642,-96.7969879,1042619,18176,317,1000,7420,9439
1993,Denver,Colorado,39.7392358,-104.990251,498402,5252,74,393,1863,2922
1993,Detroit,Michigan,42.331427,-83.0457538,1020062,28358,579,1189,13591,12999
1993,El Paso,Texas,31.7775757,-106.4424559,554515,6109,47,281,1561,4220
1993,Fort Worth,Texas,32.7554883,-97.3307658,463373,6979,133,507,2750,3589
1993,Fresno,California,36.7468422,-119.7725868,379977,5511,87,216,2879,2329
1993,Honolulu,Hawaii,21.3069444,-157.8583333,875455,2501,31,286,1085,1099
1993,Houston,Texas,29.7604267,-95.3698028,1724327,25069,446,1109,10772,12742
1993,Indianapolis,Indiana,39.768403,-86.158068,377723,6292,68,517,2050,3657
1993,Jacksonville,Florida,30.3321838,-81.655651,672310,11417,125,699,3604,6989
1993,Kansas City,Missouri,39.0997265,-94.5785667,435428,10961,153,515,3891,6402
1993,Las Vegas,Nevada,36.1699412,-115.1398296,717441,7281,91,435,3572,3183
1993,Long Beach,California,33.7700504,-118.1937395,443259,7116,126,200,3717,3073
1993,Los Angeles,California,34.0522342,-118.2436849,3525317,83701,1076,1773,38415,42437
1993,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1993,Memphis,Tennessee,35.1495343,-90.0489801,618981,10113,198,725,5366,3824
1993,Mesa,Arizona,33.4151843,-111.8314724,304695,2335,6,111,410,1808
1993,Miami,Florida,25.7616798,-80.1917902,372519,14502,127,204,7082,7089
1993,Milwaukee,Wisconsin,43.0389025,-87.9064736,623114,6014,157,424,4022,1411
1993,Minneapolis,Minnesota,44.977753,-93.2650108,366642,6481,58,518,3178,2727
1993,Nashville,Tennessee,36.1626638,-86.7816016,513648,9164,87,577,2709,5791
1993,New Orleans,Louisiana,29.9510658,-90.0715323,491619,10024,395,298,5179,4152
1993,New York,New York,40.7127837,-74.0059413,7347257,153543,1946,2818,86001,62778
1993,Newark,New Jersey,40.735657,-74.1723667,269892,10222,96,257,5892,3977
1993,Oakland,California,37.8043637,-122.2711137,377037,9809,154,353,4559,4743
1993,Oklahoma City,Oklahoma,35.4675602,-97.5164276,457448,6480,80,515,1724,4161
1993,Omaha,Nebraska,41.2523634,-95.9979883,341499,3899,32,209,752,2906
1993,Orlando,Florida,28.5383355,-81.3792365,176748,4140,15,209,1107,2809
1993,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1559534,19576,439,785,11531,6821
1993,Phoenix,Arizona,33.4483771,-112.0740373,1039369,11911,158,444,3437,7872
1993,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,368473,4479,80,226,2784,1389
1993,Portland,Oregon,45.5230622,-122.6764816,454889,8445,58,479,2305,5603
1993,Raleigh,North Carolina,35.7795897,-78.6381787,224057,2030,27,94,795,1114
1993,Sacramento,California,38.5815719,-121.4943996,386732,4850,85,167,2310,2288
1993,Salt Lake City,Utah,40.7607793,-111.8910474,170380,1402,19,204,498,681
1993,San Antonio,Texas,29.4241219,-98.4936282,985456,6725,220,553,2979,2973
1993,San Diego,California,32.715738,-117.1610838,1160603,13463,133,396,4651,8283
1993,San Francisco,California,37.7749295,-122.4194155,736377,13365,129,361,8454,4421
1993,San Jose,California,37.3382082,-121.8863286,809528,5317,41,391,1186,3699
1993,Seattle,Washington,47.6062095,-122.3320708,531274,7437,67,356,2670,4344
1993,St. Louis,Missouri,38.6270025,-90.1994042,387053,14998,267,319,6223,8189
1993,Tampa,Florida,27.950575,-82.4571776,288877,9379,43,247,2965,6124
1993,Tucson,Arizona,32.2217429,-110.926479,426344,4363,44,314,894,3111
1993,Tulsa,Oklahoma,36.1539816,-95.992775,378350,4921,54,339,1143,3385
1993,Virginia Beach,Virginia,36.8529263,-75.977985,423387,1248,22,181,631,414
1993,Washington,District of Columbia,38.9071923,-77.0368707,578000,16888,454,324,7107,9003
1993,Wichita,Kansas,37.688889,-97.336111,313597,2743,48,265,1327,1103
1994,Albuquerque,New Mexico,35.0853336,-106.6055534,416917,6707,45,288,1434,4940
1994,Arlington,Texas,32.735687,-97.1080656,286748,2443,18,144,654,1627
1994,Atlanta,Georgia,33.7489954,-84.3879824,411204,14684,191,422,5343,8728
1994,Aurora,Colorado,39.7294319,-104.8319195,252833,3661,15,147,623,2876
1994,Aurora,Illinois,41.7605849,-88.3200715,252833,3661,15,147,623,2876
1994,Austin,Texas,30.267153,-97.7430608,511676,3249,37,249,1542,1421
1994,Baltimore,Maryland,39.2903848,-76.6121893,739180,20951,321,637,11275,8718
1994,Boston,Massachusetts,42.3600825,-71.0588801,556724,10664,85,453,4245,5881
1994,Buffalo,New York,42.8864468,-78.8783689,324354,6890,90,280,3269,3251
1994,Chicago,Illinois,41.8781136,-87.6297982,2802494,78291,938,3048,33925,40380
1994,Cincinnati,Ohio,39.1031182,-84.5120196,366953,4855,38,382,2131,2304
1994,Cleveland,Ohio,41.49932,-81.6943605,506230,7744,132,749,3924,2939
1994,Columbus,Georgia,32.4609764,-84.9877094,647860,6761,100,679,3599,2383
1994,Columbus,Ohio,39.9611755,-82.9987942,647860,6761,100,679,3599,2383
1994,Dallas,Texas,32.7766642,-96.7969879,1062677,16886,295,957,7077,8557
1994,Denver,Colorado,39.7392358,-104.990251,511085,4706,81,366,1714,2545
1994,Detroit,Michigan,42.331427,-83.0457538,1022283,27471,541,1116,12772,13042
1994,El Paso,Texas,31.7775757,-106.4424559,565183,5369,44,233,1086,4006
1994,Fort Worth,Texas,32.7554883,-97.3307658,472288,6035,132,413,2379,3111
1994,Fresno,California,36.7468422,-119.7725868,382655,6199,84,192,2810,3113
1994,Honolulu,Hawaii,21.3069444,-157.8583333,880687,2528,35,266,1058,1169
1994,Houston,Texas,29.7604267,-95.3698028,1758016,22986,375,931,9981,11699
1994,Indianapolis,Indiana,39.768403,-86.158068,380302,6467,108,483,2454,3422
1994,Jacksonville,Florida,30.3321838,-81.655651,685776,10423,106,648,3427,6242
1994,Kansas City,Missouri,39.0997265,-94.5785667,439089,10693,142,490,3727,6334
1994,Las Vegas,Nevada,36.1699412,-115.1398296,752577,9418,105,574,3805,4934
1994,Long Beach,California,33.7700504,-118.1937395,446383,6324,80,167,3425,2652
1994,Los Angeles,California,34.0522342,-118.2436849,3550381,73102,845,1554,30817,39886
1994,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1994,Memphis,Tennessee,35.1495343,-90.0489801,628375,9855,159,695,4988,4013
1994,Mesa,Arizona,33.4151843,-111.8314724,315456,2364,17,120,407,1820
1994,Miami,Florida,25.7616798,-80.1917902,379980,12971,116,221,5841,6793
1994,Milwaukee,Wisconsin,43.0389025,-87.9064736,628737,6562,139,429,4017,1977
1994,Minneapolis,Minnesota,44.977753,-93.2650108,370834,7074,62,578,3444,2990
1994,Nashville,Tennessee,36.1626638,-86.7816016,521301,9375,73,508,2652,6142
